date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:49	2039/2039	---M--	200	added ('OK')	image/svg+xml	etag:%227f7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rcn.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rcn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:50	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdd.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdd.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:50	548/548	---M--	200	added ('OK')	image/svg+xml	etag:%22224-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdn.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:51	1327/1327	---M--	200	added ('OK')	image/svg+xml	etag:%2252f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ren.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ren.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:51	3110/3110	---M--	200	added ('OK')	image/svg+xml	etag:%22c26-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rep.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rep.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:51	798/798	---M--	200	added ('OK')	image/svg+xml	etag:%2231e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/repv2.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/repv2.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:51	506/506	---M--	200	added ('OK')	image/svg+xml	etag:%221fa-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/req.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/req.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:52	1238/1238	---M--	200	added ('OK')	image/svg+xml	etag:%224d6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rhoc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rhoc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:52	919/919	---M--	200	added ('OK')	image/svg+xml	etag:%22397-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ric.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ric.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:52	1509/1509	---M--	200	added ('OK')	image/svg+xml	etag:%225e5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rlc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rlc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:53	708/708	---M--	200	added ('OK')	image/svg+xml	etag:%222c4-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rpx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rpx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:53	611/611	---M--	200	added ('OK')	image/svg+xml	etag:%22263-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rub.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rub.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:53	855/855	---M--	200	added ('OK')	image/svg+xml	etag:%22357-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rvn.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rvn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:54	518/518	---M--	200	added ('OK')	image/svg+xml	etag:%22206-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ryo.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ryo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:54	1605/1605	---M--	200	added ('OK')	image/svg+xml	etag:%22645-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safe.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safe.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:54	1835/1835	---M--	200	added ('OK')	image/svg+xml	etag:%2272b-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safemoon.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safemoon.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:55	401/401	---M--	200	added ('OK')	image/svg+xml	etag:%22191-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sai.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sai.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:55	224/224	---M--	200	added ('OK')	image/svg+xml	etag:%22e0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/salt.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/salt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:55	1213/1213	---M--	200	added ('OK')	image/svg+xml	etag:%224bd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/san.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/san.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:56	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%2213d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sand.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sand.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:56	801/801	---M--	200	added ('OK')	image/svg+xml	etag:%22321-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sbd.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sbd.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:56	761/761	---M--	200	added ('OK')	image/svg+xml	etag:%222f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sberbank.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sberbank.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:56	368/368	---M--	200	added ('OK')	image/svg+xml	etag:%22170-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:57	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/shift.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/shift.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:57	527/527	---M--	200	added ('OK')	image/svg+xml	etag:%2220f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sib.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sib.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:57	1640/1640	---M--	200	added ('OK')	image/svg+xml	etag:%22668-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sin.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sin.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:58	716/716	---M--	200	added ('OK')	image/svg+xml	etag:%222cc-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/skl.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/skl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:58	765/765	---M--	200	added ('OK')	image/svg+xml	etag:%222fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sky.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sky.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:58	935/935	---M--	200	added ('OK')	image/svg+xml	etag:%223a7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/slr.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/slr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:59	1890/1890	---M--	200	added ('OK')	image/svg+xml	etag:%22762-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sls.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:59	3057/3057	---M--	200	added ('OK')	image/svg+xml	etag:%22bf1-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/smart.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/smart.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:49:59	778/778	---M--	200	added ('OK')	image/svg+xml	etag:%2230a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sngls.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sngls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:00	3970/3970	---M--	200	added ('OK')	image/svg+xml	etag:%22f82-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snm.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snm.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:00	472/472	---M--	200	added ('OK')	image/svg+xml	etag:%221d8-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snt.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:00	939/939	---M--	200	added ('OK')	image/svg+xml	etag:%223ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:01	1307/1307	---M--	200	added ('OK')	image/svg+xml	etag:%2251b-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/soc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/soc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:01	2066/2066	---M--	200	added ('OK')	image/svg+xml	etag:%22812-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spacehbit.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spacehbit.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:01	2060/2060	---M--	200	added ('OK')	image/svg+xml	etag:%2280c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spank.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spank.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:02	722/722	---M--	200	added ('OK')	image/svg+xml	etag:%222d2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sphtx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sphtx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:02	6467/6467	---M--	200	added ('OK')	image/svg+xml	etag:%221943-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/srn.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/srn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:02	610/610	---M--	200	added ('OK')	image/svg+xml	etag:%22262-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stak.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stak.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:04	1487/1487	---M--	200	added ('OK')	image/svg+xml	etag:%225cf-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/start.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/start.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:04	801/801	---M--	200	added ('OK')	image/svg+xml	etag:%22321-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/steem.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/steem.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:04	4227/4227	---M--	200	added ('OK')	image/svg+xml	etag:%221083-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storj.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storj.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:06	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storm.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storm.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:06	722/722	---M--	200	added ('OK')	image/svg+xml	etag:%222d2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stox.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stox.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:07	1019/1019	---M--	200	added ('OK')	image/svg+xml	etag:%223fb-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stq.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stq.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:07	824/824	---M--	200	added ('OK')	image/svg+xml	etag:%22338-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/strat.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/strat.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:07	366/366	---M--	200	added ('OK')	image/svg+xml	etag:%2216e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stx.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
08:50:08	1017/1017	---M--	200	added ('OK')	image/svg+xml	etag:%223f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sub.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sub.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
